Event ID,Accession Number,Scientific Name,Dataset Title,Locality,Decimal Latitude,Decimal Longitude,Seed/gm,Quantity (count),Quantity (g),Thousand Seed Weight,Storage Relative Humidity,Purity,Storage Temperature,Collection Date,Storage Date,Storage Seed Bank,Collector,Pre-Storage Treatment/History,Plant Form,Form in Storage,Cultivated,Duplicates / Replicates,Permit Number,Collection Fill Rate / X-Ray,Publication DOI,Date Tested,Test Length,Number Germinated,Number Full,Number Empty,Number Not Viable,Number Tested,Germination Rate,Adjusted Germination,Viability,Pre-test Processing Notes,Treatment Media/Substrate,Treatment Day Temp,Treatment Night Temp,Treatment Light Hours,Treatment Dark Hours,Treatment Pretreatment
06532-1,06532-1,Eremophila lactea,The Western Australian Seed Centre (Kensington),,,,,7329,,,,,-20,,,,Tilo Massenbauer,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06961-1,06961-1,Eremophila vernicosa,The Western Australian Seed Centre (Kensington),,,,,1928,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02226-1,02226-1,Hemiandra coccinea,The Western Australian Seed Centre (Kensington),,,,,28,,,,,-20,,,,A.Crawford & N.Sheehy,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02982-1,02982-1,Eremophila lactea,The Western Australian Seed Centre (Kensington),,,,,6477,,,,,-20,,,,"J.A.Cochrane, E. Adams & C. Gilovitz",,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02689-1,02689-1,Eremophila lactea,The Western Australian Seed Centre (Kensington),,,,,960,,,,,-20,,,,Luke Barrett & Jeff Pinder,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00616-1,00616-1,Eremophila veneta,The Western Australian Seed Centre (Kensington),,,,,128,,,,,-20,,,,J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
03565-1,03565-1,Eremophila verticillata,The Western Australian Seed Centre (Kensington),,,,,10030,,,,,-20,,,,S.Walsh,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
04456-1,04456-1,Eremophila rostrata subsp. trifida,The Western Australian Seed Centre (Kensington),,,,,2092,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06534-2,06534-2,Eremophila lactea,The Western Australian Seed Centre (Kensington),,,,,3482,,,,,-20,,,,Tilo Massenbauer,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
04209-1,04209-1,Eremophila rostrata subsp. trifida,The Western Australian Seed Centre (Kensington),,,,,3221,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00263-1,00263-1,Microcorys eremophiloides,The Western Australian Seed Centre (Kensington),,,,,122,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04455-1,04455-1,Eremophila rostrata subsp. trifida,The Western Australian Seed Centre (Kensington),,,,,1632,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06468-1,06468-1,Eremophila virens,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,J.Lindley (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
04221-1,04221-1,Eremophila rostrata subsp. trifida,The Western Australian Seed Centre (Kensington),,,,,259,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00617-1,00617-1,Eremophila subteretifolia,The Western Australian Seed Centre (Kensington),,,,,73,,,,,-20,,,,J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
01580-1,01580-1,Eremophila nivea,The Western Australian Seed Centre (Kensington),,,,,567,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02733-1,02733-1,Hemigenia ramosissima,The Western Australian Seed Centre (Kensington),,,,,11460,,,,,-20,,,,T.Erickson,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06429-1,06429-1,Eremophila resinosa,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,K.Stone (Ramelius Resources),,,,native,,,,,,,,,,,,,,,,,,,,,
06528-1,06528-1,Eremophila lactea,The Western Australian Seed Centre (Kensington),,,,,13124,,,,,-20,,,,Tilo Massenbauer,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00927-1,00927-1,Eremophila biserrata,The Western Australian Seed Centre (Kensington),,,,,387,,,,,-20,,,,A.Crawford & J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00325-1,00325-1,Hemigenia exilis,The Western Australian Seed Centre (Kensington),,,,,1461,,,,,-20,,,,E.M.Bennett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00555-2,00555-2,Eremophila nivea,The Western Australian Seed Centre (Kensington),,,,,225,,,,,-20,,,,J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
01678-1,01678-1,Eremophila lactea,The Western Australian Seed Centre (Kensington),,,,,7843,,,,,-20,,,,J.A.Cochrane & R. Butler,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
03922-1,03922-1,Eremophila lactea,The Western Australian Seed Centre (Kensington),,,,,258,,,,,-20,,,,J.Waters,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06529-1,06529-1,Eremophila lactea,The Western Australian Seed Centre (Kensington),,,,,4298,,,,,-20,,,,Tilo Massenbauer,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02561-1,02561-1,Eremophila vernicosa,The Western Australian Seed Centre (Kensington),,,,,796,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02693-1,02693-1,Myoporum turbinatum,The Western Australian Seed Centre (Kensington),,,,,17825,,,,,-20,,,,Luke Barrett & Jeff Pinder,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00314-1,00314-1,Eremophila viscida,The Western Australian Seed Centre (Kensington),,,,,329,,,,,-20,,,,G.Richmond,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02625-1,02625-1,Eremophila veneta,The Western Australian Seed Centre (Kensington),,,,,94,,,,,-20,,,,T.Erickson & T.Clifton,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02243-1,02243-1,Microcorys pimeleoides,The Western Australian Seed Centre (Kensington),Kundip Ridge Track,-33.616667,120.166667,,,,,,,,,,,J.A.Cochrane,,,,native,,,,,,,,,,,,,,,,,,,,,
03563-1,03563-1,Eremophila nivea,The Western Australian Seed Centre (Kensington),,,,,212,,,,,-20,,,,L.Monks,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
03893-1,03893-1,Eremophila glabra subsp. chlorella,The Western Australian Seed Centre (Kensington),,,,,103,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
03564-1,03564-1,Eremophila verticillata,The Western Australian Seed Centre (Kensington),,,,,1535,,,,,-20,,,,S.Walsh,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06633-1,06633-1,Dasymalla axillaris,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,B.Phillips (DBCA),,,,native,,,,,,,,,,,,,,,,,,,,,
00328-1,00328-1,Hemigenia exilis,The Western Australian Seed Centre (Kensington),,,,,1835,,,,,-20,,,,E.M.Bennett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01314-1,01314-1,Eremophila scaberula,The Western Australian Seed Centre (Kensington),,,,,1236,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00428-2,00428-2,Eremophila subangustifolia,The Western Australian Seed Centre (Kensington),,,,,200,,,,,-20,,,,J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
01392-1,01392-1,Eremophila lactea,The Western Australian Seed Centre (Kensington),,,,,1706,,,,,-20,,,,J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02580-1,02580-1,Hemigenia saligna,The Western Australian Seed Centre (Kensington),,,,,509,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04362-1,04362-1,Eremophila denticulata subsp. denticulata,The Western Australian Seed Centre (Kensington),,,,,15,,,,,-20,,,,J.Waters (DPAW),,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02694-1,02694-1,Myoporum turbinatum,The Western Australian Seed Centre (Kensington),,,,,15980,,,,,-20,,,,Luke Barrett & Jeff Pinder,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00326-1,00326-1,Hemigenia exilis,The Western Australian Seed Centre (Kensington),,,,,54,,,,,-20,,,,E.M.Bennett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02603-1,02603-1,Myoporum turbinatum,The Western Australian Seed Centre (Kensington),,,,,6663,,,,,-20,,,,J.A.Cochrane & B. Davis,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00269-1,00269-1,Eremophila caerulea subsp. merrallii,The Western Australian Seed Centre (Kensington),,,,,445,,,,,-20,,,,J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
01721-1,01721-1,Microcorys glabra var. pubescens,The Western Australian Seed Centre (Kensington),,,,,7,,,,,-20,,,,J.A.Cochrane & S. Barrett,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06308-1,06308-1,Eremophila virens,The Western Australian Seed Centre (Kensington),,,,,2,,,,,-20,,,,J.Lindley (DBCA),,,fruit,native,,,,,,,,,,,,,,,,,,,,,
04043-1,04043-1,Myoporum turbinatum,The Western Australian Seed Centre (Kensington),,,,,180,,,,,-20,,,,J.Waters,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
01344-1,01344-1,Eremophila virens,The Western Australian Seed Centre (Kensington),,,,,97,,,,,-20,,,,"A.Crawford, K.Brunt & M.Squires",,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00332-1,00332-1,Hemigenia exilis,The Western Australian Seed Centre (Kensington),,,,,282,,,,,-20,,,,E.M.Bennett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05942-1,05942-1,Eremophila virens,The Western Australian Seed Centre (Kensington),,,,,31,,,,,,,,,N.Moore (DPaW),,,fruit,native,,,,,,,,,,,,,,,,,,,,,
03142-1,03142-1,Eremophila nivea,The Western Australian Seed Centre (Kensington),,,,,4865,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00125-1,00125-1,Myoporum turbinatum,The Western Australian Seed Centre (Kensington),,,,,1128,,,,,-20,,,,J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02732-1,02732-1,Hemigenia ramosissima,The Western Australian Seed Centre (Kensington),,,,,17690,,,,,-20,,,,T.Erickson,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06428-1,06428-1,Eremophila resinosa,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,K.Stone (Ramelius Resources),,,,cultivated,,,,,,,,,,,,,,,,,,,,,
01132-1,01132-1,Hemigenia microphylla,The Western Australian Seed Centre (Kensington),,,,,3900,,,,,-20,,,,J.A.Cochrane & A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03145-1,03145-1,Eremophila nivea,The Western Australian Seed Centre (Kensington),,,,,1567,,,,,-20,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00671-1,00671-1,Eremophila rostrata subsp. trifida,The Western Australian Seed Centre (Kensington),,,,,70,,,,,-20,,,,J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00503-1,00503-1,Hemiandra gardneri,The Western Australian Seed Centre (Kensington),,,,,1000,,,,,-20,,,,J.A.Cochrane,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02060-1,02060-1,Eremophila viscida,The Western Australian Seed Centre (Kensington),,,,,99,,,,,-20,,,,R.Phillimore & K.Bettink,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02978-1,02978-1,Myoporum turbinatum,The Western Australian Seed Centre (Kensington),,,,,11130,,,,,-20,,,,"J.A.Cochrane, E.Adams &C.Gilovitz",,,fruit,native,,,,,,,,,,,,,,,,,,,,,
05849-1,05849-1,Eremophila rostrata subsp. trifida,The Western Australian Seed Centre (Kensington),,,,,1772,,,,,,,,,A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02811-1,02811-1,Eremophila lactea,The Western Australian Seed Centre (Kensington),,,,,298,,,,,-20,,,,L. Barrett & J. Pinder,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
00936-1,00936-1,Eremophila serpens,The Western Australian Seed Centre (Kensington),,,,,170,,,,,-20,,,,J.A.Cochrane & A.Crawford,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
02619-1,02619-1,Westringia rigida,The Western Australian Seed Centre (Kensington),Cosmic Boy Mine,-32.566667,119.716667,,,,,,,15,,,,T.Erickson & T.Clifton,,,,native,,,,,,,,,,,,,,,,,,,,,
05760-1,05760-1,Eremophila rostrata subsp. rostrata,The Western Australian Seed Centre (Kensington),,,,,4889,,,,,,,,,"A.Crawford, A.Chant & J.Newell (DPaW)",,,fruit,native,,,,,,,,,,,,,,,,,,,,,
05919-1,05919-1,Eremophila resinosa,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,Evolution mining,,,,native,,,,,,,,,,,,,,,,,,,,,
04060-1,04060-1,Eremophila ciliata,The Western Australian Seed Centre (Kensington),,,,,710,,,,,-20,,,,J.Waters,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
06528-2,06528-2,Eremophila lactea,The Western Australian Seed Centre (Kensington),,,,,22458,,,,,-20,,,,Tilo Massenbauer,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
05293-1,05293-1,Cassytha racemosa,The Western Australian Seed Centre (Kensington),Banjup,-32.15,115.9,,829,,,,,-20,,,,APACE,,,Fruit,native,,,,,,,,,,,,,,,,,,,,,
05293-2,05293-2,Cassytha racemosa,The Western Australian Seed Centre (Kensington),Banjup,-32.15,115.9,,94,,,,,15,,,,APACE,,,fruit,native,,,,,,,,,,,,,,,,,,,,,
01478-1,01478-1,Wurmbea tubulosa,The Western Australian Seed Centre (Kensington),,,,,404,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05689-1,05689-1,Burchardia congesta,The Western Australian Seed Centre (Kensington),Spectacles,-32.2,115.833333,,,3.31133,,,,-20,,,,NAM,,,grams,native,,,,,,,,,,,,,,,,,,,,,
05753-1,05753-1,Wurmbea tubulosa,The Western Australian Seed Centre (Kensington),,,,,143,,,,,-20,,,,A.Crawford & J.Newell (DPaW),,,seed,native,,,,,,,,,,,,,,,,,,,,,
05686-1,05686-1,Burchardia congesta,The Western Australian Seed Centre (Kensington),Lake Kogolup,-32.116667,115.816667,,,0.0141,,,,-20,,,,NAM,,,grams,native,,,,,,,,,,,,,,,,,,,,,
05687-1,05687-1,Burchardia congesta,The Western Australian Seed Centre (Kensington),Leda,-32.266667,115.8,,,0.2419,,,,-20,,,,NAM,,,grams,native,,,,,,,,,,,,,,,,,,,,,
04235-1,04235-1,Burchardia congesta,The Western Australian Seed Centre (Kensington),Shirley Balla Swamp,-32.15,115.866667,,,,,,,,,,,L.Barrett,,,,native,,,,,,,,,,,,,,,,,,,,,
00574-1,00574-1,Wurmbea calcicola,The Western Australian Seed Centre (Kensington),,,,,277,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05688-1,05688-1,Burchardia congesta,The Western Australian Seed Centre (Kensington),North Lake,-32.066667,115.816667,,,0.5082,,,,-20,,,,NAM,,,grams,native,,,,,,,,,,,,,,,,,,,,,
03495-1,03495-1,Burchardia congesta,The Western Australian Seed Centre (Kensington),Talbot Rd Reserve,-31.866667,116.033333,,,10.063,,,,-20,,,,BC122003,,,grams,native,,,,,,,,,,,,,,,,,,,,,
02459-1,02459-1,Wurmbea sinora,The Western Australian Seed Centre (Kensington),Lake King NR,-33.083333,119.55,,727,,,,,-20,,,,T.Erickson,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06098-1,06098-1,Burchardia congesta,The Western Australian Seed Centre (Kensington),Corimbia Estate,-31.8,115.866667,,,3.3511,,,,-20,,,,Tranen,,,grams,native,,,,,,,,,,,,,,,,,,,,,
04756-1,04756-1,Burchardia congesta,The Western Australian Seed Centre (Kensington),Caddadup Reserve,-32.6,115.633333,,383,,,,,-20,,,,NAM,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03870-1,03870-1,Burchardia congesta,The Western Australian Seed Centre (Kensington),Shirley Balla Swamp,-32.15,115.866667,,9204,,,,,,,,,M.Brundrett & V. Longman,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01250-1,01250-1,Wurmbea calcicola,The Western Australian Seed Centre (Kensington),,,,,145,,,,,-20,,,,J.A.Cochrane & S. Barrett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04758-1,04758-1,Burchardia congesta,The Western Australian Seed Centre (Kensington),Wireless Hill,-32.016667,115.816667,,318,,,,,-20,,,,NAM,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04762-1,04762-1,Burchardia congesta,The Western Australian Seed Centre (Kensington),Thomson Lake,-32.133333,115.816667,,951,,,,,-20,,,,Tranen,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05752-1,05752-1,Wurmbea tubulosa,The Western Australian Seed Centre (Kensington),,,,,2390,,,,,-20,,,,A.Crawford & J.Newell (DPaW),,,seed,native,,,,,,,,,,,,,,,,,,,,,
01887-1,01887-1,Burchardia bairdiae,The Western Australian Seed Centre (Kensington),Cockram Rd,-31.4,115.9,,10536,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02437-1,02437-1,Wurmbea tubulosa,The Western Australian Seed Centre (Kensington),,,,,124,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03129-1,03129-1,Wurmbea tubulosa,The Western Australian Seed Centre (Kensington),,,,,2374,,,,,-20,,,,A.Crawford & A.Chant,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04757-1,04757-1,Burchardia congesta,The Western Australian Seed Centre (Kensington),Baldivis Reserve,-32.3,115.816667,,4772,,,,,-20,,,,NAM,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04763-1,04763-1,Burchardia,The Western Australian Seed Centre (Kensington),Shirley Balla,-32.15,115.866667,,,1.2402,,,,-20,,,,M. Brundrett,,,grams,native,,,,,,,,,,,,,,,,,,,,,
01441-1,01441-1,Wurmbea drummondii,The Western Australian Seed Centre (Kensington),Waddington NR,-30.833333,116.25,,522,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01776-1,01776-1,Hybanthus floribundus subsp. adpressus,The Western Australian Seed Centre (Kensington),W of Bandalup Hill,-33.583333,120.333333,,1972,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03275-1,03275-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,171,,,,,-20,,,,Landcare Services,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02438-1,02438-1,Beyeria gardneri,The Western Australian Seed Centre (Kensington),,,,,27,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02452-1,02452-1,Beyeria villosa,The Western Australian Seed Centre (Kensington),,,,,7,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04432-1,04432-1,Ricinocarpos trichophorus,The Western Australian Seed Centre (Kensington),,,,,1,,,,,-20,,,,J.Waters (DPaW),,,seed,native,,,,,,,,,,,,,,,,,,,,,
03224-1,03224-1,Ricinocarpos trichophorus,The Western Australian Seed Centre (Kensington),,,,,83,,,,,-20,,,,S.Barrett & A. Barrett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03676-2,03676-2,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,262,,,,,-20,,,,Cliffs,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01174-1,01174-1,Ricinocarpos trichophorus,The Western Australian Seed Centre (Kensington),,,,,11,,,,,-20,,,,J A Cochrane & S Barrett,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03278-1,03278-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,4570,,,,,-20,,,,Landcare Services,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02181-1,02181-1,Stachystemon vinosus,The Western Australian Seed Centre (Kensington),,,,,37,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04288-1,04288-1,Ricinocarpos trichophorus,The Western Australian Seed Centre (Kensington),,,,,202,,,,,-20,,,,B&J Thompson,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01828-1,01828-1,Stachystemon vinosus,The Western Australian Seed Centre (Kensington),,,,,37,,,,,-20,,,,A.Cochrane & B. Bayliss,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01070-1,01070-1,Calycopeplus marginatus,The Western Australian Seed Centre (Kensington),,,,,25,,,,,-20,,,,"J.A.Cochrane, M.Hislop, S.Barrett & S.Comer",,,seed,native,,,,,,,,,,,,,,,,,,,,,
05855-1,05855-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,82,,,,,-20,,,,Cliffs Natural Resources,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02451-1,02451-1,Beyeria villosa,The Western Australian Seed Centre (Kensington),,,,,23,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02502-1,02502-1,Stachystemon axillaris,The Western Australian Seed Centre (Kensington),Brand Hwy,-29.9,115.25,,13,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01505-1,01505-1,Stachystemon nematophorus,The Western Australian Seed Centre (Kensington),,,,,837,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04287-1,04287-1,Ricinocarpos trichophorus,The Western Australian Seed Centre (Kensington),,,,,274,,,,,-20,,,,B&J Thompson,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04182-1,04182-1,Phyllanthus calycinus,The Western Australian Seed Centre (Kensington),Shorehaven,-31.6,115.666667,,3035,,,,,-20,,,,Tranen,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01284-1,01284-1,Stachystemon axillaris,The Western Australian Seed Centre (Kensington),Brand Hwy,-29.9,115.25,,69,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03276-1,03276-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,1265,,,,,-20,,,,Landcare Services,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03278-2,03278-2,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,90,,,,,-20,,,,Landcare Services,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02472-1,02472-1,Bertya dimerostigma,The Western Australian Seed Centre (Kensington),Bald Rock Rd,-32.416667,119.3,,1920,,,,,-20,,,,T.Erickson,,,seed,native,,,,,,,,,,,,,,,,,,,,,
00848-1,00848-1,Ricinocarpos muricatus,The Western Australian Seed Centre (Kensington),Mt Caroline,-31.783333,117.616667,,1966,,,,,-20,,,,"A.Crawford, J.A.Cochrane, K.Bettink & J. Smith",,,seed,native,,,,,,,,,,,,,,,,,,,,,
03204-1,03204-1,Beyeria lepidopetala,The Western Australian Seed Centre (Kensington),,,,,332,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03281-1,03281-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,2911,,,,,-20,,,,Landcare Services,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02431-1,02431-1,Stachystemon vinosus,The Western Australian Seed Centre (Kensington),,,,,6,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03677-2,03677-2,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,1687,,,,,-20,,,,Cliffs,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01075-1,01075-1,Calycopeplus marginatus,The Western Australian Seed Centre (Kensington),,,,,166,,,,,-20,,,,"J.A.Cochrane, M.Hislop, S.Barrett & S.Comer",,,seed,native,,,,,,,,,,,,,,,,,,,,,
03484-1,03484-1,Hybanthus calycinus,The Western Australian Seed Centre (Kensington),Talbot Rd Reserve,-31.866667,116.033333,,,38.686,,,,-20,,,,unknown,,,grams,native,,,,,,,,,,,,,,,,,,,,,
02600-1,02600-1,Stachystemon vinosus,The Western Australian Seed Centre (Kensington),,,,,47,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01827-1,01827-1,Stachystemon vinosus,The Western Australian Seed Centre (Kensington),,,,,80,,,,,-20,,,,A.Cochrane & B. Bayliss,,,seed,native,,,,,,,,,,,,,,,,,,,,,
04105-1,04105-1,Phyllanthus calycinus,The Western Australian Seed Centre (Kensington),Alkimos,-31.6,115.666667,,,,,,,,,,,Tranen,,,,native,,,,,,,,,,,,,,,,,,,,,
02601-1,02601-1,Stachystemon vinosus,The Western Australian Seed Centre (Kensington),,,,,48,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01826-1,01826-1,Stachystemon vinosus,The Western Australian Seed Centre (Kensington),,,,,8,,,,,-20,,,,A.Cochrane & B. Bayliss,,,seed,native,,,,,,,,,,,,,,,,,,,,,
05991-1,05991-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,,,,,,,,,,Cliffs Asia Pacific Iron Ore,,,,native,,,,,,,,,,,,,,,,,,,,,
02598-1,02598-1,Stachystemon vinosus,The Western Australian Seed Centre (Kensington),,,,,180,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03676-1,03676-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,65,,,,,-20,,,,Cliffs,,,seed,native,,,,,,,,,,,,,,,,,,,,,
01516-1,01516-1,Stachystemon nematophorus,The Western Australian Seed Centre (Kensington),,,,,455,,,,,-20,,,,A.Crawford,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03677-1,03677-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,379,,,,,-20,,,,Cliffs,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03794-1,03794-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,378,,,,,-20,,,,Cliffs Asia Pacific,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02044-1,02044-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,2558,,,,,-20,,,,G.Cockerton,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03277-1,03277-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,1366,,,,,-20,,,,Landcare Services,,,seed,native,,,,,,,,,,,,,,,,,,,,,
02599-1,02599-1,Stachystemon vinosus,The Western Australian Seed Centre (Kensington),,,,,231,,,,,-20,,,,J.A.Cochrane,,,seed,native,,,,,,,,,,,,,,,,,,,,,
03279-1,03279-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,11380,,,,,-20,,,,Landcare Services,,,seed,native,,,,,,,,,,,,,,,,,,,,,
06299-1,06299-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,13,,,,,-20,,,,K.Wilkinson (Cliffs),,,seed,native,,,,,,,,,,,,,,,,,,,,,
04195-1,04195-1,Ricinocarpos brevis,The Western Australian Seed Centre (Kensington),,,,,267,,,,,-20,,,,Cliffs Asia Pacific,,,seed,native,,,,,,,,,,,,,,,,,,,,,
